300: ftp://ftp.kymartian.ky.gov/kyaped/LAZ/
200: filename content-length last-modified file-type
201: "N105E272.laz" 23488430 Fri%2C%2008%20Aug%202014%2020%3A50%3A00%20GMT FILE 
201: "N105E273.laz" 21094044 Fri%2C%2008%20Aug%202014%2020%3A50%3A00%20GMT FILE 
201: "N105E274.laz" 21721515 Fri%2C%2008%20Aug%202014%2020%3A51%3A00%20GMT FILE 
201: "N105E275.laz" 19309719 Fri%2C%2008%20Aug%202014%2020%3A51%3A00%20GMT FILE 
201: "N105E276.laz" 19443474 Fri%2C%2008%20Aug%202014%2020%3A51%3A00%20GMT FILE 
201: "N105E277.laz" 13267997 Fri%2C%2008%20Aug%202014%2020%3A51%3A00%20GMT FILE 
201: "N105E278.laz" 12157138 Fri%2C%2008%20Aug%202014%2020%3A51%3A00%20GMT FILE 
201: "N105E279.laz" 11352743 Fri%2C%2008%20Aug%202014%2020%3A52%3A00%20GMT FILE 
201: "N105E280.laz" 9468907 Fri%2C%2008%20Aug%202014%2020%3A52%3A00%20GMT FILE 
201: "N105E281.laz" 10225235 Fri%2C%2008%20Aug%202014%2020%3A52%3A00%20GMT FILE 
201: "N105E282.laz" 15872128 Fri%2C%2008%20Aug%202014%2020%3A52%3A00%20GMT FILE 
201: "N105E283.laz" 27393760 Fri%2C%2008%20Aug%202014%2020%3A52%3A00%20GMT FILE 
201: "N105E284.laz" 40352048 Fri%2C%2008%20Aug%202014%2020%3A53%3A00%20GMT FILE 
201: "N105E285.laz" 37790085 Fri%2C%2008%20Aug%202014%2020%3A53%3A00%20GMT FILE 
201: "N105E286.laz" 43442374 Fri%2C%2008%20Aug%202014%2020%3A54%3A00%20GMT FILE 
201: "N105E287.laz" 34530282 Fri%2C%2008%20Aug%202014%2020%3A55%3A00%20GMT FILE 
201: "N105E288.laz" 44690098 Fri%2C%2008%20Aug%202014%2020%3A55%3A00%20GMT FILE 
201: "N105E289.laz" 24583467 Fri%2C%2008%20Aug%202014%2020%3A55%3A00%20GMT FILE 
201: "N105E290.laz" 17420584 Fri%2C%2008%20Aug%202014%2020%3A56%3A00%20GMT FILE 
201: "N105E291.laz" 12817778 Fri%2C%2008%20Aug%202014%2020%3A56%3A00%20GMT FILE 
201: "N105E292.laz" 13702134 Fri%2C%2008%20Aug%202014%2020%3A56%3A00%20GMT FILE 
201: "N105E293.laz" 16568448 Fri%2C%2008%20Aug%202014%2020%3A56%3A00%20GMT FILE 
201: "N105E294.laz" 12998638 Fri%2C%2008%20Aug%202014%2020%3A57%3A00%20GMT FILE 
201: "N105E295.laz" 13024936 Fri%2C%2008%20Aug%202014%2020%3A57%3A00%20GMT FILE 
201: "N105E296.laz" 12093148 Fri%2C%2008%20Aug%202014%2020%3A57%3A00%20GMT FILE 
201: "N105E297.laz" 13074779 Fri%2C%2008%20Aug%202014%2020%3A57%3A00%20GMT FILE 
201: "N105E298.laz" 12239761 Fri%2C%2008%20Aug%202014%2020%3A57%3A00%20GMT FILE 
201: "N105E299.laz" 11383060 Fri%2C%2008%20Aug%202014%2020%3A58%3A00%20GMT FILE 
201: "N105E300.laz" 13206224 Fri%2C%2008%20Aug%202014%2020%3A58%3A00%20GMT FILE 
201: "N105E301.laz" 14043671 Fri%2C%2008%20Aug%202014%2020%3A58%3A00%20GMT FILE 
201: "N105E302.laz" 16551044 Wed%2C%2011%20Oct%202017%2010%3A46%3A00%20GMT FILE 
201: "N105E303.laz" 21515285 Wed%2C%2011%20Oct%202017%2010%3A46%3A00%20GMT FILE 
201: "N105E304.laz" 19153639 Fri%2C%2008%20Aug%202014%2020%3A59%3A00%20GMT FILE 
201: "N105E305.laz" 25267021 Wed%2C%2011%20Oct%202017%2010%3A46%3A00%20GMT FILE 
201: "N105E306.laz" 20696408 Wed%2C%2011%20Oct%202017%2010%3A46%3A00%20GMT FILE 
201: "N105E307.laz" 25394518 Wed%2C%2011%20Oct%202017%2010%3A46%3A00%20GMT FILE 
201: "N105E308.laz" 24589982 Wed%2C%2011%20Oct%202017%2010%3A46%3A00%20GMT FILE 
201: "N105E309.laz" 23883896 Wed%2C%2011%20Oct%202017%2010%3A46%3A00%20GMT FILE 
201: "N105E310.laz" 16671583 Wed%2C%2011%20Oct%202017%2010%3A46%3A00%20GMT FILE 
201: "N105E311.laz" 12703424 Wed%2C%2011%20Oct%202017%2010%3A46%3A00%20GMT FILE 
201: "N105E312.laz" 11234227 Wed%2C%2011%20Oct%202017%2010%3A46%3A00%20GMT FILE 
201: "N105E313.laz" 10951942 Wed%2C%2011%20Oct%202017%2010%3A46%3A00%20GMT FILE 
201: "N105E314.laz" 11266288 Wed%2C%2011%20Oct%202017%2010%3A46%3A00%20GMT FILE 
201: "N105E315.laz" 48223651 Wed%2C%2011%20Oct%202017%2010%3A46%3A00%20GMT FILE 
201: "N105E316.laz" 48089730 Wed%2C%2011%20Oct%202017%2010%3A46%3A00%20GMT FILE 
201: "N105E317.laz" 33907610 Wed%2C%2011%20Oct%202017%2010%3A46%3A00%20GMT FILE 
201: "N105E318.laz" 37441049 Wed%2C%2011%20Oct%202017%2010%3A45%3A00%20GMT FILE 
201: "N105E319.laz" 52827366 Wed%2C%2011%20Oct%202017%2010%3A45%3A00%20GMT FILE 
201: "N105E320.laz" 40115949 Wed%2C%2011%20Oct%202017%2010%3A45%3A00%20GMT FILE 
201: "N105E321.laz" 47239384 Wed%2C%2011%20Oct%202017%2010%3A45%3A00%20GMT FILE 
201: "N105E322.laz" 47863829 Wed%2C%2011%20Oct%202017%2010%3A45%3A00%20GMT FILE 
201: "N105E323.laz" 28230383 Wed%2C%2011%20Oct%202017%2010%3A45%3A00%20GMT FILE 
201: "N105E324.laz" 23969201 Wed%2C%2011%20Oct%202017%2010%3A45%3A00%20GMT FILE 
201: "N105E325.laz" 24995512 Thu%2C%2008%20Feb%202018%2015%3A01%3A00%20GMT FILE 
201: "N105E326.laz" 61074538 Sun%2C%2028%20Jan%202018%2012%3A52%3A00%20GMT FILE 
201: "N105E327.laz" 54969839 Sun%2C%2028%20Jan%202018%2012%3A52%3A00%20GMT FILE 
201: "N105E328.laz" 48177753 Sun%2C%2028%20Jan%202018%2012%3A52%3A00%20GMT FILE 
201: "N105E329.laz" 55747346 Sun%2C%2028%20Jan%202018%2012%3A52%3A00%20GMT FILE 
201: "N105E330.laz" 53719365 Sun%2C%2028%20Jan%202018%2012%3A52%3A00%20GMT FILE 
201: "N105E331.laz" 53756770 Sun%2C%2028%20Jan%202018%2012%3A52%3A00%20GMT FILE 
201: "N105E332.laz" 52343389 Sun%2C%2028%20Jan%202018%2012%3A52%3A00%20GMT FILE 
201: "N105E333.laz" 52402622 Sun%2C%2028%20Jan%202018%2012%3A52%3A00%20GMT FILE 
201: "N105E334.laz" 57232029 Sun%2C%2028%20Jan%202018%2012%3A52%3A00%20GMT FILE 
201: "N105E335.laz" 42435359 Sun%2C%2028%20Jan%202018%2012%3A52%3A00%20GMT FILE 
201: "N105E336.laz" 37467633 Sun%2C%2028%20Jan%202018%2012%3A52%3A00%20GMT FILE 
201: "N105E337.laz" 36950795 Sun%2C%2028%20Jan%202018%2012%3A52%3A00%20GMT FILE 
201: "N105E338.laz" 37606019 Sun%2C%2028%20Jan%202018%2012%3A52%3A00%20GMT FILE 
201: "N105E339.laz" 47484725 Sun%2C%2028%20Jan%202018%2012%3A52%3A00%20GMT FILE 
201: "N105E340.laz" 33731048 Sun%2C%2028%20Jan%202018%2012%3A52%3A00%20GMT FILE 
201: "N105E341.laz" 33804903 Tue%2C%2027%20Feb%202018%2017%3A51%3A00%20GMT FILE 
201: "N105E342.laz" 67740494 Tue%2C%2027%20Feb%202018%2017%3A51%3A00%20GMT FILE 
201: "N105E343.laz" 62097079 Tue%2C%2027%20Feb%202018%2017%3A51%3A00%20GMT FILE 
201: "N105E344.laz" 67402354 Tue%2C%2027%20Feb%202018%2017%3A51%3A00%20GMT FILE 
201: "N105E345.laz" 81947640 Tue%2C%2027%20Feb%202018%2017%3A51%3A00%20GMT FILE 
201: "N105E346.laz" 91811186 Tue%2C%2027%20Feb%202018%2017%3A51%3A00%20GMT FILE 
201: "N105E347.laz" 111644360 Tue%2C%2027%20Feb%202018%2017%3A51%3A00%20GMT FILE 
201: "N105E348.laz" 83068232 Tue%2C%2027%20Feb%202018%2017%3A51%3A00%20GMT FILE 
201: "N105E349.laz" 86612711 Tue%2C%2027%20Feb%202018%2017%3A51%3A00%20GMT FILE 
201: "N105E350.laz" 107064938 Tue%2C%2027%20Feb%202018%2017%3A51%3A00%20GMT FILE 
201: "N105E351.laz" 110607986 Tue%2C%2027%20Feb%202018%2017%3A51%3A00%20GMT FILE 
201: "N105E352.laz" 95660378 Tue%2C%2027%20Feb%202018%2017%3A51%3A00%20GMT FILE 
201: "N105E353.laz" 90055678 Tue%2C%2027%20Feb%202018%2017%3A51%3A00%20GMT FILE 
201: "N105E354.laz" 91964344 Tue%2C%2027%20Feb%202018%2017%3A51%3A00%20GMT FILE 
201: "N105E355.laz" 99464335 Tue%2C%2027%20Feb%202018%2017%3A51%3A00%20GMT FILE 
201: "N105E356.laz" 97581009 Tue%2C%2027%20Feb%202018%2017%3A51%3A00%20GMT FILE 
201: "N105E357.laz" 59724786 Tue%2C%2027%20Feb%202018%2017%3A51%3A00%20GMT FILE 
201: "N105E358.laz" 70417387 Tue%2C%2027%20Feb%202018%2017%3A51%3A00%20GMT FILE 
201: "N105E359.laz" 79865156 Tue%2C%2027%20Feb%202018%2017%3A51%3A00%20GMT FILE 
201: "N105E360.laz" 63645733 Tue%2C%2027%20Feb%202018%2017%3A52%3A00%20GMT FILE 
201: "N105E361.laz" 75538048 Tue%2C%2027%20Feb%202018%2017%3A52%3A00%20GMT FILE 
201: "N105E362.laz" 77968150 Tue%2C%2027%20Feb%202018%2017%3A52%3A00%20GMT FILE 
201: "N105E363.laz" 76728716 Tue%2C%2027%20Feb%202018%2017%3A52%3A00%20GMT FILE 
201: "N105E364.laz" 75000086 Tue%2C%2027%20Feb%202018%2017%3A52%3A00%20GMT FILE 
201: "N105E365.laz" 70844714 Tue%2C%2027%20Feb%202018%2017%3A52%3A00%20GMT FILE 
201: "N105E366.laz" 79462725 Tue%2C%2027%20Feb%202018%2017%3A52%3A00%20GMT FILE 
201: "N105E367.laz" 87476519 Tue%2C%2027%20Feb%202018%2017%3A52%3A00%20GMT FILE 
201: "N105E368.laz" 87641797 Tue%2C%2027%20Feb%202018%2017%3A52%3A00%20GMT FILE 
201: "N105E369.laz" 71356861 Tue%2C%2027%20Feb%202018%2017%3A52%3A00%20GMT FILE 
201: "N105E370.laz" 84115482 Tue%2C%2027%20Feb%202018%2017%3A52%3A00%20GMT FILE 
201: "N105E371.laz" 77212814 Tue%2C%2027%20Feb%202018%2017%3A52%3A00%20GMT FILE 
201: "N105E372.laz" 91077864 Tue%2C%2027%20Feb%202018%2017%3A52%3A00%20GMT FILE 
201: "N105E373.laz" 88163359 Tue%2C%2027%20Feb%202018%2017%3A52%3A00%20GMT FILE 
201: "N105E374.laz" 94546846 Tue%2C%2027%20Feb%202018%2017%3A52%3A00%20GMT FILE 
201: "N105E375.laz" 85204214 Tue%2C%2027%20Feb%202018%2017%3A52%3A00%20GMT FILE 
201: "N105E376.laz" 86334008 Tue%2C%2027%20Feb%202018%2017%3A52%3A00%20GMT FILE 
201: "N105E377.laz" 95177847 Tue%2C%2027%20Feb%202018%2017%3A52%3A00%20GMT FILE 
201: "N105E378.laz" 97986301 Tue%2C%2027%20Feb%202018%2017%3A52%3A00%20GMT FILE 
201: "N105E379.laz" 57558120 Thu%2C%2008%20Feb%202018%2015%3A01%3A00%20GMT FILE 
201: "N105E380.laz" 49899507 Thu%2C%2008%20Feb%202018%2015%3A01%3A00%20GMT FILE 
201: "N105E381.laz" 46348514 Thu%2C%2008%20Feb%202018%2015%3A01%3A00%20GMT FILE 
201: "N105E382.laz" 35045411 Fri%2C%2017%20May%202013%2009%3A37%3A00%20GMT FILE 
201: "N105E383.laz" 32681694 Fri%2C%2017%20May%202013%2009%3A37%3A00%20GMT FILE 
201: "N105E384.laz" 34855448 Fri%2C%2017%20May%202013%2009%3A37%3A00%20GMT FILE 
201: "N105E385.laz" 34862992 Fri%2C%2017%20May%202013%2009%3A38%3A00%20GMT FILE 
201: "N105E386.laz" 37321578 Fri%2C%2017%20May%202013%2009%3A38%3A00%20GMT FILE 
201: "N105E387.laz" 33419581 Fri%2C%2017%20May%202013%2009%3A38%3A00%20GMT FILE 
201: "N105E388.laz" 36012786 Fri%2C%2017%20May%202013%2009%3A38%3A00%20GMT FILE 
201: "N105E389.laz" 47132026 Mon%2C%2020%20May%202013%2015%3A39%3A00%20GMT FILE 
201: "N105E390.laz" 46152348 Mon%2C%2020%20May%202013%2015%3A40%3A00%20GMT FILE 
201: "N105E391.laz" 42746737 Mon%2C%2020%20May%202013%2015%3A40%3A00%20GMT FILE 
201: "N105E392.laz" 43007587 Mon%2C%2020%20May%202013%2015%3A40%3A00%20GMT FILE 
201: "N105E393.laz" 42026775 Mon%2C%2020%20May%202013%2015%3A40%3A00%20GMT FILE 
201: "N105E394.laz" 46506147 Mon%2C%2020%20May%202013%2015%3A40%3A00%20GMT FILE 
201: "N105E395.laz" 46477702 Mon%2C%2020%20May%202013%2015%3A40%3A00%20GMT FILE 
201: "N105E396.laz" 43319493 Mon%2C%2020%20May%202013%2015%3A40%3A00%20GMT FILE 
201: "N105E397.laz" 37419108 Mon%2C%2020%20May%202013%2015%3A40%3A00%20GMT FILE 
201: "N105E398.laz" 37074672 Mon%2C%2020%20May%202013%2015%3A41%3A00%20GMT FILE 
201: "N105E399.laz" 52068501 Mon%2C%2020%20May%202013%2015%3A41%3A00%20GMT FILE 
201: "N105E400.laz" 46394640 Mon%2C%2020%20May%202013%2015%3A41%3A00%20GMT FILE 
201: "N105E401.laz" 40367224 Mon%2C%2020%20May%202013%2015%3A41%3A00%20GMT FILE 
201: "N105E402.laz" 43499913 Mon%2C%2020%20May%202013%2015%3A41%3A00%20GMT FILE 
201: "N105E403.laz" 44526775 Mon%2C%2020%20May%202013%2015%3A41%3A00%20GMT FILE 
201: "N105E404.laz" 49816800 Mon%2C%2020%20May%202013%2015%3A41%3A00%20GMT FILE 
201: "N105E405.laz" 46827224 Mon%2C%2020%20May%202013%2015%3A41%3A00%20GMT FILE 
201: "N105E406.laz" 45823591 Mon%2C%2020%20May%202013%2015%3A42%3A00%20GMT FILE 
201: "N105E407.laz" 43972715 Mon%2C%2020%20May%202013%2015%3A42%3A00%20GMT FILE 
201: "N105E408.laz" 47759323 Mon%2C%2020%20May%202013%2015%3A42%3A00%20GMT FILE 
201: "N105E409.laz" 44958499 Fri%2C%2017%20May%202013%2009%3A39%3A00%20GMT FILE 
201: "N105E410.laz" 46458805 Fri%2C%2017%20May%202013%2009%3A39%3A00%20GMT FILE 
201: "N105E411.laz" 41669318 Fri%2C%2017%20May%202013%2009%3A40%3A00%20GMT FILE 
201: "N105E412.laz" 40781276 Fri%2C%2017%20May%202013%2009%3A40%3A00%20GMT FILE 
201: "N105E413.laz" 35986195 Fri%2C%2017%20May%202013%2009%3A40%3A00%20GMT FILE 
201: "N105E414.laz" 41338799 Fri%2C%2017%20May%202013%2009%3A41%3A00%20GMT FILE 
201: "N105E415.laz" 46530752 Fri%2C%2017%20May%202013%2009%3A41%3A00%20GMT FILE 
201: "N105E416.laz" 40897639 Fri%2C%2017%20May%202013%2009%3A41%3A00%20GMT FILE 
201: "N105E417.laz" 36305542 Fri%2C%2017%20May%202013%2009%3A42%3A00%20GMT FILE 
201: "N105E418.laz" 38376828 Fri%2C%2017%20May%202013%2009%3A42%3A00%20GMT FILE 
201: "N105E419.laz" 42470420 Fri%2C%2017%20May%202013%2009%3A42%3A00%20GMT FILE 
201: "N105E420.laz" 43268735 Fri%2C%2017%20May%202013%2009%3A43%3A00%20GMT FILE 
201: "N105E421.laz" 41567705 Fri%2C%2017%20May%202013%2009%3A43%3A00%20GMT FILE 
201: "N105E422.laz" 34023381 Fri%2C%2017%20May%202013%2009%3A43%3A00%20GMT FILE 
201: "N105E423.laz" 30132027 Fri%2C%2017%20May%202013%2009%3A44%3A00%20GMT FILE 
201: "N105E424.laz" 1878931 Fri%2C%2017%20May%202013%2009%3A44%3A00%20GMT FILE 
201: "N106E104.laz" 3284636 Tue%2C%2003%20Mar%202015%2011%3A36%3A00%20GMT FILE 
201: "N106E105.laz" 9625440 Tue%2C%2003%20Mar%202015%2011%3A36%3A00%20GMT FILE 
201: "N106E106.laz" 13608472 Tue%2C%2003%20Mar%202015%2011%3A36%3A00%20GMT FILE 
201: "N106E107.laz" 12999936 Tue%2C%2003%20Mar%202015%2011%3A37%3A00%20GMT FILE 
201: "N106E108.laz" 13219614 Tue%2C%2003%20Mar%202015%2011%3A37%3A00%20GMT FILE 
201: "N106E109.laz" 25546248 Tue%2C%2003%20Mar%202015%2011%3A37%3A00%20GMT FILE 
201: "N106E110.laz" 19511906 Tue%2C%2003%20Mar%202015%2011%3A38%3A00%20GMT FILE 
201: "N106E111.laz" 23287961 Tue%2C%2003%20Mar%202015%2011%3A38%3A00%20GMT FILE 
201: "N106E112.laz" 35958549 Tue%2C%2003%20Mar%202015%2011%3A39%3A00%20GMT FILE 
201: "N106E113.laz" 36951001 Tue%2C%2003%20Mar%202015%2011%3A39%3A00%20GMT FILE 
201: "N106E114.laz" 13310123 Tue%2C%2003%20Mar%202015%2011%3A39%3A00%20GMT FILE 
201: "N106E115.laz" 12524991 Tue%2C%2003%20Mar%202015%2011%3A40%3A00%20GMT FILE 
201: "N106E116.laz" 12662990 Tue%2C%2003%20Mar%202015%2011%3A40%3A00%20GMT FILE 
201: "N106E117.laz" 12172255 Tue%2C%2003%20Mar%202015%2011%3A40%3A00%20GMT FILE 
201: "N106E118.laz" 4243122 Tue%2C%2003%20Mar%202015%2011%3A40%3A00%20GMT FILE 
201: "N106E119.laz" 3129876 Tue%2C%2003%20Mar%202015%2011%3A40%3A00%20GMT FILE 
201: "N106E120.laz" 3685182 Tue%2C%2003%20Mar%202015%2011%3A40%3A00%20GMT FILE 
201: "N106E121.laz" 6499036 Tue%2C%2003%20Mar%202015%2011%3A41%3A00%20GMT FILE 
201: "N106E122.laz" 18616309 Tue%2C%2003%20Mar%202015%2011%3A41%3A00%20GMT FILE 
201: "N106E123.laz" 17566026 Tue%2C%2003%20Mar%202015%2011%3A41%3A00%20GMT FILE 
201: "N106E124.laz" 19038245 Tue%2C%2003%20Mar%202015%2011%3A42%3A00%20GMT FILE 
201: "N106E125.laz" 14451905 Tue%2C%2003%20Mar%202015%2011%3A42%3A00%20GMT FILE 
201: "N106E126.laz" 14788951 Tue%2C%2003%20Mar%202015%2011%3A42%3A00%20GMT FILE 
201: "N106E127.laz" 11108325 Tue%2C%2003%20Mar%202015%2011%3A43%3A00%20GMT FILE 
201: "N106E128.laz" 13154674 Tue%2C%2003%20Mar%202015%2011%3A43%3A00%20GMT FILE 
201: "N106E129.laz" 34332146 Wed%2C%2010%20Apr%202013%2008%3A00%3A00%20GMT FILE 
201: "N106E130.laz" 44281388 Wed%2C%2010%20Apr%202013%2008%3A01%3A00%20GMT FILE 
201: "N106E131.laz" 56132305 Wed%2C%2010%20Apr%202013%2008%3A01%3A00%20GMT FILE 
201: "N106E132.laz" 55006965 Wed%2C%2010%20Apr%202013%2008%3A02%3A00%20GMT FILE 
201: "N106E133.laz" 51216549 Wed%2C%2010%20Apr%202013%2008%3A02%3A00%20GMT FILE 
201: "N106E134.laz" 40803681 Wed%2C%2010%20Apr%202013%2008%3A03%3A00%20GMT FILE 
201: "N106E135.laz" 37930201 Wed%2C%2010%20Apr%202013%2008%3A03%3A00%20GMT FILE 
201: "N106E136.laz" 36505624 Wed%2C%2010%20Apr%202013%2008%3A03%3A00%20GMT FILE 
201: "N106E137.laz" 38580718 Wed%2C%2010%20Apr%202013%2008%3A04%3A00%20GMT FILE 
201: "N106E138.laz" 38884838 Wed%2C%2010%20Apr%202013%2008%3A04%3A00%20GMT FILE 
201: "N106E139.laz" 33505149 Wed%2C%2010%20Apr%202013%2008%3A05%3A00%20GMT FILE 
201: "N106E140.laz" 30253672 Wed%2C%2010%20Apr%202013%2008%3A05%3A00%20GMT FILE 
201: "N106E141.laz" 22364546 Tue%2C%2003%20Mar%202015%2011%3A43%3A00%20GMT FILE 
201: "N106E142.laz" 10573025 Tue%2C%2003%20Mar%202015%2011%3A44%3A00%20GMT FILE 
201: "N106E143.laz" 10934875 Tue%2C%2003%20Mar%202015%2011%3A44%3A00%20GMT FILE 
201: "N106E144.laz" 9993575 Tue%2C%2003%20Mar%202015%2011%3A44%3A00%20GMT FILE 
201: "N106E145.laz" 10271918 Tue%2C%2003%20Mar%202015%2011%3A44%3A00%20GMT FILE 
201: "N106E146.laz" 10639002 Tue%2C%2003%20Mar%202015%2011%3A45%3A00%20GMT FILE 
201: "N106E147.laz" 9764659 Tue%2C%2003%20Mar%202015%2011%3A45%3A00%20GMT FILE 
201: "N106E148.laz" 2291673 Tue%2C%2003%20Mar%202015%2011%3A45%3A00%20GMT FILE 
201: "N106E153.laz" 1859171 Tue%2C%2003%20Mar%202015%2011%3A45%3A00%20GMT FILE 
201: "N106E154.laz" 10339803 Tue%2C%2003%20Mar%202015%2011%3A45%3A00%20GMT FILE 
201: "N106E155.laz" 19055339 Tue%2C%2003%20Mar%202015%2011%3A46%3A00%20GMT FILE 
201: "N106E156.laz" 22123200 Tue%2C%2003%20Mar%202015%2011%3A46%3A00%20GMT FILE 
201: "N106E157.laz" 19225731 Tue%2C%2003%20Mar%202015%2011%3A46%3A00%20GMT FILE 
201: "N106E158.laz" 19641995 Tue%2C%2003%20Mar%202015%2011%3A47%3A00%20GMT FILE 
201: "N106E159.laz" 20622812 Tue%2C%2003%20Mar%202015%2011%3A47%3A00%20GMT FILE 
201: "N106E160.laz" 26794802 Tue%2C%2003%20Mar%202015%2011%3A48%3A00%20GMT FILE 
201: "N106E161.laz" 27312328 Tue%2C%2003%20Mar%202015%2011%3A48%3A00%20GMT FILE 
201: "N106E162.laz" 16988196 Tue%2C%2003%20Mar%202015%2011%3A49%3A00%20GMT FILE 
201: "N106E163.laz" 14578782 Tue%2C%2003%20Mar%202015%2011%3A49%3A00%20GMT FILE 
201: "N106E164.laz" 25401395 Tue%2C%2003%20Mar%202015%2011%3A49%3A00%20GMT FILE 
201: "N106E165.laz" 13874126 Tue%2C%2003%20Mar%202015%2011%3A50%3A00%20GMT FILE 
201: "N106E166.laz" 32855224 Sat%2C%2009%20Mar%202013%2023%3A41%3A00%20GMT FILE 
201: "N106E167.laz" 29867091 Sat%2C%2009%20Mar%202013%2023%3A49%3A00%20GMT FILE 
201: "N106E168.laz" 34747073 Sat%2C%2009%20Mar%202013%2023%3A57%3A00%20GMT FILE 
201: "N106E169.laz" 39840891 Sun%2C%2010%20Mar%202013%2000%3A06%3A00%20GMT FILE 
201: "N106E170.laz" 28313427 Sun%2C%2010%20Mar%202013%2000%3A15%3A00%20GMT FILE 
201: "N106E171.laz" 30367914 Sun%2C%2010%20Mar%202013%2000%3A21%3A00%20GMT FILE 
201: "N106E172.laz" 25657436 Sun%2C%2010%20Mar%202013%2000%3A28%3A00%20GMT FILE 
201: "N106E173.laz" 34741154 Sun%2C%2010%20Mar%202013%2000%3A35%3A00%20GMT FILE 
201: "N106E174.laz" 33017730 Sun%2C%2010%20Mar%202013%2000%3A44%3A00%20GMT FILE 
201: "N106E175.laz" 36433289 Sun%2C%2010%20Mar%202013%2000%3A52%3A00%20GMT FILE 
201: "N106E176.laz" 18204974 Thu%2C%2019%20Feb%202015%2009%3A56%3A00%20GMT FILE 
201: "N106E177.laz" 2265201 Thu%2C%2019%20Feb%202015%2009%3A56%3A00%20GMT FILE 
201: "N106E178.laz" 5205468 Thu%2C%2019%20Feb%202015%2009%3A56%3A00%20GMT FILE 
201: "N106E179.laz" 17138162 Thu%2C%2019%20Feb%202015%2009%3A56%3A00%20GMT FILE 
201: "N106E180.laz" 24513522 Thu%2C%2019%20Feb%202015%2009%3A56%3A00%20GMT FILE 
201: "N106E181.laz" 21035416 Thu%2C%2019%20Feb%202015%2009%3A57%3A00%20GMT FILE 
201: "N106E182.laz" 21227818 Thu%2C%2019%20Feb%202015%2009%3A57%3A00%20GMT FILE 
201: "N106E183.laz" 17305205 Thu%2C%2019%20Feb%202015%2009%3A57%3A00%20GMT FILE 
201: "N106E184.laz" 19173306 Thu%2C%2019%20Feb%202015%2009%3A58%3A00%20GMT FILE 
201: "N106E185.laz" 16411766 Thu%2C%2019%20Feb%202015%2009%3A58%3A00%20GMT FILE 
201: "N106E186.laz" 14099745 Thu%2C%2019%20Feb%202015%2009%3A58%3A00%20GMT FILE 
201: "N106E187.laz" 18141097 Thu%2C%2019%20Feb%202015%2009%3A59%3A00%20GMT FILE 
201: "N106E188.laz" 24663690 Thu%2C%2019%20Feb%202015%2009%3A59%3A00%20GMT FILE 
201: "N106E189.laz" 18952538 Thu%2C%2019%20Feb%202015%2009%3A59%3A00%20GMT FILE 
201: "N106E190.laz" 27481122 Thu%2C%2019%20Feb%202015%2009%3A59%3A00%20GMT FILE 
201: "N106E191.laz" 21533353 Thu%2C%2019%20Feb%202015%2010%3A00%3A00%20GMT FILE 
201: "N106E192.laz" 22083872 Thu%2C%2019%20Feb%202015%2010%3A00%3A00%20GMT FILE 
201: "N106E193.laz" 22125656 Thu%2C%2019%20Feb%202015%2010%3A00%3A00%20GMT FILE 
201: "N106E194.laz" 19657248 Thu%2C%2019%20Feb%202015%2010%3A01%3A00%20GMT FILE 
201: "N106E195.laz" 15664376 Thu%2C%2019%20Feb%202015%2010%3A01%3A00%20GMT FILE 
201: "N106E196.laz" 12633357 Thu%2C%2019%20Feb%202015%2010%3A01%3A00%20GMT FILE 
201: "N106E197.laz" 13618196 Thu%2C%2019%20Feb%202015%2010%3A02%3A00%20GMT FILE 
201: "N106E198.laz" 12355271 Thu%2C%2019%20Feb%202015%2010%3A02%3A00%20GMT FILE 
201: "N106E199.laz" 18197772 Thu%2C%2019%20Feb%202015%2010%3A02%3A00%20GMT FILE 
201: "N106E200.laz" 14239303 Thu%2C%2019%20Feb%202015%2010%3A03%3A00%20GMT FILE 
201: "N106E201.laz" 16975940 Thu%2C%2019%20Feb%202015%2010%3A03%3A00%20GMT FILE 
201: "N106E202.laz" 16646025 Thu%2C%2019%20Feb%202015%2010%3A03%3A00%20GMT FILE 
201: "N106E203.laz" 22052369 Thu%2C%2019%20Feb%202015%2010%3A04%3A00%20GMT FILE 
201: "N106E204.laz" 24022958 Thu%2C%2019%20Feb%202015%2010%3A04%3A00%20GMT FILE 
201: "N106E205.laz" 19879953 Thu%2C%2019%20Feb%202015%2010%3A04%3A00%20GMT FILE 
201: "N106E206.laz" 13793270 Thu%2C%2019%20Feb%202015%2010%3A05%3A00%20GMT FILE 
201: "N106E207.laz" 11861730 Thu%2C%2019%20Feb%202015%2010%3A05%3A00%20GMT FILE 
201: "N106E208.laz" 24266452 Thu%2C%2019%20Feb%202015%2010%3A05%3A00%20GMT FILE 
201: "N106E209.laz" 16746322 Thu%2C%2019%20Feb%202015%2010%3A05%3A00%20GMT FILE 
201: "N106E210.laz" 26989703 Fri%2C%2008%20Aug%202014%2021%3A07%3A00%20GMT FILE 
201: "N106E211.laz" 30127622 Fri%2C%2008%20Aug%202014%2021%3A07%3A00%20GMT FILE 
201: "N106E212.laz" 41662101 Fri%2C%2008%20Aug%202014%2021%3A08%3A00%20GMT FILE 
201: "N106E213.laz" 36532217 Fri%2C%2008%20Aug%202014%2021%3A08%3A00%20GMT FILE 
